Date,Category_Display,Payer,Description,Amount_Charged_Display,Shared_Amount_Display,RyanOwes,JordynOwes,BalanceImpact,Cumulative_Balance_Display,Who_Paid_Text,Share_Type,Shared_Reason,DataQuality_Audit,DataQualityFlag,TransactionID
2024-04-13,EXPENSE,Ryan, Flowers for mom ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,681467676bb1b2c0
2024-04-13,EXPENSE,Ryan," NOW Supplements, Quercetin with Bromelain, Balanced Immune System*, 120 Veg Capsules; ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,DUPLICATE_SUSPECTED,DUPLICATE_SUSPECTED,e5ee55db0f30a78b
2024-04-13,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,8c53ad91c7765d9a
2024-04-13,EXPENSE,Ryan," Gotu Kola Capsules (Centella Asiatica) 1,000mg of Per Serving (120 Capsules) No Fillers, Vega, Safe, Manufactured in The USA (Gotu Kola Extract for Relaxation and Cognitive Function) by Double Wood; NOW Supplements, Hawthorn Extract 300 mg, Cardiovascular Support*, 90 Veg Capsules; NOW Supplements, Horse Chestnut 300 mg with Added Rutin, Circulatory Support*, 90 Veg Capsules; NOW Supplements, Taurine 1,000 mg, Double Strength, Nervous System Health*, 100 Veg Capsules; Nature Made Vitamin D3 2000 IU (50 mcg), Dietary Supplement for Bone, Teeth, Muscle and Immune Health Support, 400 Tablets, 400 Day Supply; NOW Supplements, Probiotic-10™, 25 Billion, with 10 Probiotic Strains, Dairy, Soy and Gluten Free, Strain Verified, 100 Veg Capsules; NOW Supplements, L-Glutamine 500 mg, Nitrogen Transporter*, Amino Acid, 120 Veg Capsules; Nature Made Magnesium Citrate 250 mg per serving, Dietary Supplement for Muscle, Nerve, Bone and Heart Support, 120 Softgels, 60 Day Supply; Calcium 1200 mg with Vitamin D3, Dietary Supplement for Bone and Teeth Support, Calcium Supplements for Women & Men, Max Absorption Carbonate, Nature's Absorbable Calcium Supplement - 240 Tablets; Nature Made Vitamin E 180 mg (400 IU) dl-Alpha, Dietary Supplement for Antioxidant Support, 300 Softgels, 300 Day Supply; Nature Made Magnesium Glycinate 200 mg per serving, Dietary Supplement for Muscle, Heart, Nerve and Bone Support, 180 Capsules, 90 Day Supply; ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,9065dfcd64f1a0d3
2024-04-13,EXPENSE,Ryan, Starz Subscription ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,0ce38ba56b31e528
2024-04-14,EXPENSE,Ryan, Lost (I will take half the financial burden as a sign of good faith) ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,MISSING_DATE,MISSING_DATE,923ac1aa11079a8a
2024-04-14,EXPENSE,Ryan," Flowers, Oikos, Sushi, Wine (No Charge) ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,DUPLICATE_SUSPECTED,DUPLICATE_SUSPECTED,72e53b6ca53b1222
2024-04-14,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,68d610da3f922a0f
2024-04-14,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,e8b11fe859bb772a
2024-04-14,EXPENSE,Ryan, Wine ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,1aa6f7792f8b3409
2024-04-14,EXPENSE,Ryan," 2 Pieces Keychain Pill Holder Tiny Keychain Pill Case Titanium Keychain Medication Pill Holder Waterproof Pill Container Portable Titanium Pill Case with Keychain for Men Women Travel Purse Pocket; 5 Pack - Aluminum Keychain Medication Pill Box. Waterproof Portable Mini Travel Pill Boxes Medicine Vitamin Holder case. Bottle Container, Organizer, Dispenser, Reminder Weekly 7 Day, Daily, am pm; Pill Pod 3 Pack - Keychain Pill Holder: Luxe Colors - Micro-Sized & Lightweight with Magnetic Slide - Handmade for Secure Daily Medication Storage (Luxe 3 Pack); We Like Vitamins Diosmin Hesperidin 1000mg – 180 Capsules – 90 Day Supply - Diosmin and Hesperidin Supplement – Helps to Support Healthy Circulation, Veins, Capillaries, and Lymphatic Drainage; NOW Supplements, L-Tyrosine 500 mg, Supports Mental Alertness*, Neurotransmitter Support*, 120 Capsules; ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,0321a31bd3ccc7e6
2024-04-15,EXPENSE,Ryan, 04/15 Groceries ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,DUPLICATE_SUSPECTED,DUPLICATE_SUSPECTED,063e1d85f1bc5f56
2024-04-15,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,cef89e9973e08d01
2024-04-15,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,c3c343e85a5a8416
2024-04-15,EXPENSE,Ryan, Wine ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,a493cc083587b133
2024-04-16,EXPENSE,Ryan," Chicken, Sop, Tooth Picks, White Claw ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,0f64a6b82dc37f39
2024-04-16,EXPENSE,Ryan, 0.22um Filter ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,91fd3b9e77699016
2024-04-16,EXPENSE,Jordyn, Vitamin K (Ryan 100%) - ADD TO FINAL ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,7bf09f00c3849986
2024-04-16,EXPENSE,Ryan, Wine ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,066095b4b60eef19
2024-04-16,EXPENSE,Jordyn," Hand Grip Set, Grip Strength Trainer, etc (Ryan 100%) - ADD TO FINAL ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,DUPLICATE_SUSPECTED,DUPLICATE_SUSPECTED,7388f3c3c8924264
2024-04-17,EXPENSE,Ryan, Food+ ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,c080646f2779c85e
2024-04-17,EXPENSE,Ryan," Floor Lamp, 6 Pack Reusable Mop Pads, 20x 20ml Luer Locks, ZAMAT Pillow (Adjust Price $41.99) ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,DUPLICATE_SUSPECTED,DUPLICATE_SUSPECTED,8a181724fed23b10
2024-04-17,EXPENSE,Ryan, Electric ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,cf1ef7c0af70ccb8
2024-04-17,EXPENSE,"January 2nd, 2024 - February 5th, 2024",,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,MISSING_DATE,MISSING_DATE,81b29e98badc70ed
2024-04-17,EXPENSE,Ryan, White Claw ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,4ee0b3118c705ba2
2024-04-17,EXPENSE,Ryan, White Claw ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,272f4853ceaa9097
2024-04-17,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,676ad208650c11a2
2024-04-18,EXPENSE,Ryan, Wine ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,5c8a0b66a12f7928
2024-04-18,EXPENSE,Ryan, N/A ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,344e524a026e1706
2024-04-18,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,3dc13d6bb6f54f66
2024-04-18,EXPENSE,Ryan, White Claw ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,6ae89ef68a6fd3f9
2024-04-19,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,4d638383c019a8c3
2024-04-19,EXPENSE,Ryan, Dining Out ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,b6ec80b512797f57
2024-04-19,EXPENSE,Ryan, White Claw ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,4dd4e027b3246a52
2024-04-19,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,9fc8288e171dc7cf
2024-04-20,EXPENSE,Ryan," OPTP SI-LOC, SI Joint Belt for Women, Sacroiliac Belt, Lower Back Support Belts for Men, Low Back & Pelvic Pain Relief - Small/Medium; ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,6c5a7c44bfc6a3f5
2024-04-20,EXPENSE,Ryan," White Claw, Wine ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,f972825a55814d49
2024-04-20,EXPENSE,Ryan, White Claw ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,0cc830e5b02f6646
2024-04-20,EXPENSE,Ryan, Wine ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,b00432e197b7c232
2024-04-20,EXPENSE,Ryan, Dining Out ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,e0054984b15ad006
2024-04-20,EXPENSE,Ryan," Under Armour Men's ColdGear Armour Leggings, Black (001)/White, Medium; Under Armour Men's Armour HeatGear Compression Long-Sleeve T-Shirt , Black (001)/White , Small; ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,DUPLICATE_SUSPECTED,DUPLICATE_SUSPECTED,4c636350134cc70e
2024-04-21,EXPENSE,Ryan," White Claw, Wine, Mustard, Italian Sausage ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,bfffb9d13770bf81
2024-04-22,EXPENSE,Ryan," Upgrade for Jordyn Character (Free, No Charge) ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,b4b01e68b0ca1f50
2024-04-22,EXPENSE,Ryan, Spinatos ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,3480548cd74fad4e
2024-04-22,EXPENSE,Ryan, TV ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,ea67b9f01f44c4d5
2024-04-23,EXPENSE,Ryan, N/A ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,011f58db5a28b9ce
2024-04-23,EXPENSE,Ryan," Charmin, Chaleston Chew, Swedish Fish, Banana, Onion, Chicken, Sushi ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,4a67ad3f9d37c13d
2024-04-23,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,1728aeeec9d75ca4
2024-04-24,EXPENSE,Ryan, N/A ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,ae866c2240acba52
2024-04-24,EXPENSE,Ryan, White Claw ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,2019c559fecd3539
2024-04-24,EXPENSE,Ryan, Wine ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,17561a05a0e733b3
2024-04-25,EXPENSE,Ryan," Chicken, Wine ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,2e99d07419bca961
2024-04-26,EXPENSE,Ryan, Dining Out ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,6ac03a68c990042d
2024-04-26,EXPENSE,Ryan," Wine, White Claw ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,4d66aa3081001886
2024-04-26,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,86d54cd25ff02a68
2024-04-27,EXPENSE,Ryan," WORLD WIN Smart Led Floor Lamps, RGB Color Changing with APP & Remote Control, 62 Inch DIY Mode Music Sync Standing Modern Corner Lamp Decor for Living Room Bedroom Game, 1 Piece; ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,f3f53bcdf4f80118
2024-04-27,EXPENSE,Ryan, Wine ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,7b344da9eceb8a92
2024-04-27,EXPENSE,Ryan, - ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,97bfd545caa40dfc
2024-04-27,EXPENSE,Ryan, N/A ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,8090ec3a1930b53f
2024-04-28,EXPENSE,Ryan, Dining Out ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,00835f7ed2a40f46
2024-04-28,EXPENSE,Ryan, Dining Out ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,873605d2945ec372
2024-04-28,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,c79687ba80a789c7
2024-04-28,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,DUPLICATE_SUSPECTED,DUPLICATE_SUSPECTED,c79687ba80a789c7
2024-04-28,EXPENSE,Jordyn, Flowers / Paid by Zelle ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,94fcd24fa0f0f692
2024-04-28,EXPENSE,Ryan," Serola Sacroiliac SI Belt, Medium; ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,969551dd58ff5032
2024-04-28,EXPENSE,Ryan," Chicken, Asaparagus, Frozen Vegetables, Wine ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,8b049b5c5d76e4ec
2024-04-28,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,cfddd534babd63b2
2024-04-29,EXPENSE,Ryan," Nature's Bounty Fish Oil 1200 mg, Supports Heart Health With Omega 3 EPA & DHA, 360 Rapid Release Softgels, Twin Pack; ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,DUPLICATE_SUSPECTED,DUPLICATE_SUSPECTED,3e40064eff21aac7
2024-04-29,EXPENSE,Ryan," NOW Supplements, BioCell Collagen® Hydrolyzed Type II, Clinically Validated, 120 Veg Capsules; ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,84a59cc4ad4919fe
2024-04-29,EXPENSE,Ryan," Romaine Lettuce, Carrots, Wine ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,d988c23f42c1bd08
2024-04-30,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,11f97dd0a38bc368
2024-04-30,EXPENSE,Ryan, TV ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,db20e0ca4b4ceae7
2024-04-30,EXPENSE,Ryan," Chicken, Pickles, BBQ, Wine ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,20ca5c3be6232d3f
2024-04-30,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,DUPLICATE_SUSPECTED,DUPLICATE_SUSPECTED,11f97dd0a38bc368
2024-04-30,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,DUPLICATE_SUSPECTED,DUPLICATE_SUSPECTED,11f97dd0a38bc368
2024-05-01,EXPENSE,Ryan, Unknown ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,0108519f2a3f54b7
2024-05-02,EXPENSE,Jordyn, Pocket Hug Token Long Distance Relationship Keepsake Stainless Steel Double Sided Inspirational Gift with PU Leather Keychain (Sobriety) ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,736ddd7715d92f0e
2024-05-02,EXPENSE,Ryan," White Claw, Wine, Cheese ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,481a1d8e709e234e
2024-05-03,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,4b684a83de0803eb
2024-05-03,EXPENSE,Ryan, Remember I Love You Mom Gifts for Her Pocket Hug Token for Womens Keychain Accessories for Mom Christmas Birthday Gifts for Women Mother Gifts from Daughter Son Mama Mom Engraved Holiday Gifts Ideas; ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,1ad569807f51e0cd
2024-05-03,EXPENSE,Ryan," Logest Metal Hand Grip Set, 100LB-350LB 6 Pack No Slip Heavy-Duty Grip Strengthener with Gift Box, Great Wrist & Forearm Hand Exerciser, Home Gym, Hand Gripper Grip Strength Trainer; Bronson Vitamin K2 as MK-7 Menaquinone 100 mcg Non-GMO, 120 Capsules; Grip Strength Trainer Finger Strengthener-Hand Strengthener 8 Resistant Level Exerciser-Adjustable Hand for Therapy, Relieve Pain Arthritis(Black+Grey, 2PCS); Quality Reusable Earplugs 100 Pair - 25dB Corded Silicone Ear Plugs for Shooting Noise Reduction Construction Work - Motorcycle Ear Plugs with String Hunting Ear Protection Range Hearing Protection; ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,DUPLICATE_SUSPECTED,DUPLICATE_SUSPECTED,ff1d4eb19327c35e
2024-05-03,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,f117fd0b57b6ad0a
2024-05-03,EXPENSE,Ryan," Water, Chicken, Wine ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,3423e8c1bb13b1b6
2024-05-03,EXPENSE,Ryan, N/A ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,cf046e7acfa209c8
2024-05-04,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,b8f242e7e7742204
2024-05-04,EXPENSE,Ryan, Rapid Response Fentanyl Test Strips - 5 Test Strips Per Pack - #1 Global Selling Fentanyl Strips - Harm Reduction Tool - Overdose Prevention; ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,2107b2890f62d9f9
2024-05-04,EXPENSE,Ryan," Pet Memorial Wind Chime - 18"" Metal Casted Pawprint Wind Chime - A Beautiful Remembrance Gift for a Grieving Pet Owner - Includes Pawprints Left by You Poem Card; ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,DUPLICATE_SUSPECTED,DUPLICATE_SUSPECTED,9c08cb4b8b3b666a
2024-05-04,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,DUPLICATE_SUSPECTED,DUPLICATE_SUSPECTED,b8f242e7e7742204
2024-05-04,EXPENSE,Ryan," White Claw, Wine, Cheese ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,062fce055bc17533
2024-05-04,EXPENSE,Ryan," TV Antenna,TV Antenna Indoor, HD Antenna for Smart TV and All TV,TV Antenna for Local Channels,Support 4K 1080p with Signal Booster Antenna TV Digital HD Indoor & Outdoor- 15FT Coax HDTV Cable; ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,DUPLICATE_SUSPECTED,DUPLICATE_SUSPECTED,c66e9c49349b17e2
2024-05-04,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,DUPLICATE_SUSPECTED,DUPLICATE_SUSPECTED,b8f242e7e7742204
2024-05-04,EXPENSE,Ryan, Dining Out ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,5644fef470532a08
2024-05-05,EXPENSE,Jordyn," Under Armour Men's Training Stretch Shorts , Pitch Gray (012)/Black , Large ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,978b168315a6ba0f
2024-05-06,EXPENSE,Jordyn, Diablo 4 ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,e3d828decfa2c86c
2024-05-06,EXPENSE,Ryan, Internet ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,9c808a6e41499e42
2024-05-06,EXPENSE,Ryan," Cutwater, Wine, White Claw ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,f1ed6c814c8646ab
2024-05-06,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,f624a69f09adf736
2024-05-07,EXPENSE,Ryan, N/A ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,e081c3fb146b3aab
2024-05-07,EXPENSE,Ryan, Five Guys ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,375511f7e03bce28
2024-05-07,EXPENSE,Ryan," Chicken, Granola, Banana, Luna Bars, Water, Wine ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,8b83761f7c1d1af3
2024-05-07,EXPENSE,Ryan, N/A ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,7155f1c6f4a5c27e
2024-05-08,EXPENSE,Ryan," Distilled Water, Carrots, Wine, White Claw ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,1b332ca8ee440f4c
2024-05-08,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,fcbb675190a63ab3
2024-05-09,EXPENSE,Ryan," PIckles, Wine, White Claw ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,f93e7f3518963c2d
2024-05-09,EXPENSE,Ryan, Misc ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,2ee5af90e1b11844
2024-05-09,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,4ff60fb1e13fca27
2024-05-09,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,600f2b9bc5e45272
2024-05-09,EXPENSE,Ryan, Dining Out ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,b888e3b4f5cac43a
2024-05-10,EXPENSE,Ryan," NOW Silymarin 2X - 300 mg,200 Veg Capsules; ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,23f0a16a8e9a83b5
2024-05-10,EXPENSE,Ryan," Membrane Solutions 10 Pack Syringe Filter Sterile PES Hydrophilic Filtration 0.22um Pore Size, 33mm Membrane Diameter Sterile PES Membrane Individually Packed; 
 ",0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,DUPLICATE_SUSPECTED,DUPLICATE_SUSPECTED,e34bb6f780ba370c
2024-05-10,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,d216ed6b07212e99
2024-05-11,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,58697a66fa18d193
2024-05-11,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,17222c9c5df8aee8
2024-05-11,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,84d5fefa115ebdf4
2024-05-11,EXPENSE,Ryan, Dining Out ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,de606c9c1cf99154
2024-05-11,EXPENSE,Ryan, Dining Out ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,aa6998325060c72f
2024-05-12,EXPENSE,Ryan, Dining Out ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,6fb05fd88a13614b
2024-05-12,EXPENSE,Jordyn,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,875887d690bf3496
2024-05-13,EXPENSE,Ryan,,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,CLEAN,CLEAN,ea728033d2c28d17
2024-05-13,EXPENSE,Ryan, 12/12/2023 - Missed due to Klarna (Lateral File Cabinet & Baking Sheets) ,0.0,0.0,0.0,0.0,0.0,0.0,<NA>,PERSONAL,<NA>,MISSING_DATE,MISSING_DATE,0f6608d0bf96fffe
